# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
придёшь	435	3936	313	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
молчи	430	3994	44	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
чертовы	429	4155	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
солгал	429	3747	249	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сниму	428	3915	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
смеешь	426	4162	87	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пытайся	426	3972	105	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
называй	425	4232	43	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
доверяешь	425	3984	88	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
йо	424	4043	0	OpenSubtitles	risk-accepted:no-grant	0.38	yes				
ведёшь	422	3733	122	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
покажешь	419	3798	66	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
теряю	419	3411	69	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гад	418	3613	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
коммандер	417	3758	0	OpenSubtitles	risk-accepted:no-grant	0.05	yes				
подери	417	3486	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
синьора	416	3733	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
облажался	416	3481	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сраный	416	3472	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
братишка	415	3715	27	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
отдашь	413	3903	19	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
минуточку	413	3852	28	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
кбй	412	3560	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
помогаешь	409	3985	68	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
опаздываю	409	3790	59	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
съешь	409	3699	105	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
положу	409	3661	39	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гляди	407	3745	39	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
переживаешь	407	3361	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
береги	406	3692	39	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
выпью	405	3851	56	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
иб	405	3580	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
злюсь	404	3620	56	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поймаем	404	3521	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
еянбй	402	3825	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
заставляй	402	3541	100	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
включи	402	3474	107	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
отправимся	401	3737	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
забудешь	400	3365	53	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проходи	400	3026	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
используешь	399	3780	47	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
попытаюсь	399	3700	36	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
осторожней	398	3897	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
отвечаешь	398	3628	46	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
герр	396	3677	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
переспать	395	3651	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
умрёшь	394	3802	79	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
останови	394	3674	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
поедим	393	3594	109	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
звонишь	393	3400	69	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дамочка	392	3403	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
допоздна	391	3417	140	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ребятки	391	3376	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
убьешь	390	3661	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
шутишь	390	3479	69	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
мн	389	3609	0	OpenSubtitles	risk-accepted:no-grant	0.62	yes				
убедись	389	3498	41	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
чертову	389	3408	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
перестанешь	389	3349	25	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пусти	389	3265	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
отстань	388	3572	26	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
миледи	388	3258	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
возражаешь	388	3064	58	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
съем	386	3766	124	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спрашивай	386	3263	123	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поймёшь	384	3836	138	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ублюдка	382	3483	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неси	381	3461	29	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
поверю	380	3330	57	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дыши	380	3286	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
гони	379	3405	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
надену	378	3241	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мерзавец	378	2975	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
ошибаешься	377	3508	125	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
творишь	377	3313	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поищу	376	3442	42	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
честен	376	3385	112	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
потеряешь	375	3440	32	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пожалеешь	375	3365	100	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отведу	374	3287	44	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чист	373	3120	21	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спорим	372	3483	39	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
постойте	371	3552	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
позвонишь	371	3396	68	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
заслуживаю	371	3324	73	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
говнюк	370	3297	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
откажусь	370	3002	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
женюсь	370	2990	83	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
козёл	370	2896	28	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
башку	369	3680	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тащи	369	3605	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
дерьме	369	3585	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
приедем	369	3121	68	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
копам	369	3111	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
завидую	368	3510	102	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
научу	367	3249	87	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
познакомься	366	3414	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
забираю	366	3338	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уедешь	366	3164	48	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дурацкий	364	3495	38	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
позаботься	364	3324	37	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
зайди	364	3121	41	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
разберёмся	363	3176	48	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кайфом	361	3119	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
благослови	358	2965	20	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
несу	358	2917	52	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тачка	358	2768	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
придумаем	357	3407	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
успеешь	357	3291	67	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проваливай	357	3154	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
йоу	356	3132	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.15	yes				
поздороваться	355	3243	66	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уезжаешь	355	2970	75	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тупица	353	3131	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
забываю	353	3086	133	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
приведите	353	2980	51	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
жалкий	352	3497	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
начнешь	352	3329	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
услышишь	351	3269	23	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хватай	350	3361	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
двигайся	350	3176	34	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
приказываю	350	2978	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кретин	349	3379	17	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
виню	349	2711	52	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
желаешь	348	3042	25	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выключи	348	2968	107	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
очнись	348	2845	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
вздумай	347	3225	29	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
находишь	347	2990	43	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
забочусь	347	2942	27	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
светлость	347	2938	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.39	yes				
скучала	346	2956	59	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сообщи	345	3005	80	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ступай	344	3331	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
гребаный	344	2918	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
умрем	343	3244	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
трахаться	343	3089	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
позаботится	342	3419	63	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
давненько	342	2869	45	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
трахнуть	341	3309	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
здрасьте	341	3185	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.15	yes				
решишь	341	2901	15	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
попаду	340	2999	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
успею	340	2992	85	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
скучаешь	340	2960	89	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шлюхи	340	2712	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
достань	339	3117	31	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
выясню	338	2665	26	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
врешь	337	3174	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
решу	337	3140	43	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
повидать	336	3082	56	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
продаю	336	3043	52	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бедняжка	336	3023	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
позвоним	335	3050	38	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рассказываешь	335	3046	60	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чертовой	335	2873	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
хера	335	2871	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ээ	334	3072	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
пьешь	334	3062	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
позовите	334	3007	75	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
замолчи	334	2877	28	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.05	yes				
заберем	334	2698	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
дождусь	333	3259	40	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
лгал	333	3192	119	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
копом	333	3124	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
извращенец	333	3093	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
живёте	333	2739	317	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бросишь	332	3204	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поторопись	332	3101	53	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
кончай	330	3431	32	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
придурки	330	3262	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пообещай	329	3089	43	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
поиграем	328	2993	92	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
еякх	327	3001	0	OpenSubtitles	risk-accepted:no-grant	0.80	yes				
проводишь	327	2917	69	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отведи	326	3280	24	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
эээ	325	2896	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
поедете	323	2670	122	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
собери	322	2794	20	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
умница	322	2609	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
доберемся	322	2458	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
заплатишь	321	3227	40	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сядем	321	3203	83	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
напугана	321	2832	41	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сучки	321	2769	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
убирайтесь	320	2905	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
подходи	320	2742	67	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
выберемся	320	2647	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поймаю	319	2918	17	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сочувствую	319	2872	53	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
сядьте	319	2557	82	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
опоздала	318	3201	126	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проверяю	318	2761	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сядешь	318	2671	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поищем	318	2634	23	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
летим	317	2964	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
становлюсь	317	2959	56	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
докажу	317	2865	47	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
любезны	317	2672	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
отнеси	316	2845	59	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
чёртова	316	2690	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
отвези	313	2837	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
кричи	313	2379	40	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
ненавидела	311	3030	48	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
беспокоишься	311	2860	54	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спросим	311	2409	95	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выпивка	310	2663	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
угадаю	310	2592	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сестренка	310	2453	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уйдёшь	309	2777	70	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
входите	308	2582	53	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
подонок	307	2748	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пойдёмте	306	2920	119	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
дурь	306	2747	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
покончим	306	2528	19	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ждёшь	305	2894	144	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мпх	305	2636	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
уезжаем	304	2984	94	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
послушаем	303	2817	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нуждаюсь	303	2614	114	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
планируешь	302	2890	215	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
слыхал	302	2692	19	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
убьёшь	302	2425	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
девка	301	3082	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
волнуешься	301	2911	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
подай	301	2810	55	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
видал	301	2475	21	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
наслаждайся	300	2930	24	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
чтож	300	2783	0	OpenSubtitles	risk-accepted:no-grant	0.04	yes				
попробуешь	300	2514	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
проклят	300	2501	21	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
берегись	299	2923	27	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.10	yes				
чокнутый	299	2598	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
напомни	298	2892	55	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
чую	298	2751	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
зацепка	298	2643	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
доберусь	297	2763	59	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
милашка	297	2687	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
идиотка	297	2610	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
констебль	297	2553	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
подстрелили	297	2550	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спросишь	296	2838	43	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
задам	296	2552	64	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шлюхой	296	2550	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
объяснишь	295	2452	29	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ответишь	294	2970	33	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прощайте	294	2937	19	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
возьмёшь	294	2789	60	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
солгала	294	2496	88	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уничтожу	293	2526	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
федералы	292	2421	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
