# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
йөрисезме	2	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күптәнме	2	6	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күргәнеңне	2	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күтеңне	2	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сүндердем	2	6	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тыгылма	2	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тылсымчылар	2	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тәкъдимең	2	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хәтерләр	2	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эчәсез	2	6	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләмисең	2	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ярдәмеңнән	2	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үкенерсең	2	6	6	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үтермә	2	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үтермәс	2	6	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үтерәчәксең	2	6	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
алдыйм	2	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
алмасмын	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
барганыңны	2	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
берегезгә	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
берсесе	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
боралакны	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
булмадыгыз	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бәйләнмәгез	2	5	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
велосипедымны	2	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йоханссен	2	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
кайтасыңмы	2	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
качтык	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
краглин	2	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
куйдыңмы	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күзлим	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күчерегез	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
көчәнә	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мирдин	2	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
нәмәзмәтләр	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
оргокорп	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
робо	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
саранның	2	5	5	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
синекен	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
торетто	2	5	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
төрт	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
укыдыңмы	2	5	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
югалтма	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җибәрмим	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җиңәчәкмен	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үбү	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әйтәсегез	2	5	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
өйрәнмәдем	2	5	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
адаштык	2	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
аңламадыгыз	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йоклармын	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
каршымы	2	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
квинджетка	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кискеч	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
киштәдән	2	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
койрыкта	2	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
криптон	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күзәттеңме	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күрмәячәкмен	2	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күте	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
мурзасы	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
патшалыгың	2	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пепси	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.50	no				
песием	2	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сандвич	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
свитерны	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
суламый	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сындырам	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
телефоныгызны	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тыңлыйсыңмы	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
төшәрсең	2	4	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйлыйсыңдыр	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
чыгарырмын	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шакыды	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шартлаттым	2	4	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эспрессо	2	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ялгышканын	2	4	4	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үләчәгемне	2	4	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әйлән	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әйтче	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
өметләнмә	2	4	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
алдаудан	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
алдыйсыңмы	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
алмыйчаксыз	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
алыштырыгыз	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
аңлашылдымы	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бармагым	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
булыштыгыз	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
геттода	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
джейкобның	2	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
дженифер	2	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
дусны	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
зэпп	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ихтыярың	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
калтырану	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кисегез	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кияүдәме	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
койрыгыннан	2	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
коралың	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
коткарачакбыз	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
котылмас	2	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
куясыңмы	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кычкыр	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кычкырганны	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
охшаганын	2	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пикассо	2	3	3	Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
рамлоу	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сандерс	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сындырасың	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
табигатең	2	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
таныштырыгыз	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тарлавыгы	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.67	no				
туктадың	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
төзәттеләр	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
төкер	2	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйнама	2	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
упс	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
уятыгыз	2	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ышандыңмы	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җитештем	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җиттең	2	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үтерәсез	2	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
өйрәнерсең	2	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
анджелеста	1	26	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сорадың	1	25	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вау	1	24	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
югалттың	1	24	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булышмас	1	23	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
коткардың	1	23	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сөйләшәсезме	1	22	19	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чыкмыйчак	1	22	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
яратасызмы	1	21	18	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кабатла	1	20	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
китердең	1	20	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нишләдегез	1	20	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сораганны	1	19	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
урладым	1	19	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
фу	1	19	0	OpenSubtitles	risk-accepted:no-grant	0.33	yes				
әх	1	19	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
бункерда	1	18	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
еракмы	1	18	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
коткарам	1	18	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
үтерәчәкләр	1	18	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
аңламадың	1	17	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вуду	1	17	0	OpenSubtitles	risk-accepted:no-grant	0.27	yes				
оныттыңмы	1	17	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
салны	1	17	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
урладың	1	17	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хәлләрең	1	17	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
атаңны	1	16	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бирдеңме	1	16	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нишләгәнеңне	1	16	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
теләгәнегезне	1	16	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тордың	1	16	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ябыгыз	1	16	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
җиңдең	1	16	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
үтердеңме	1	16	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
авыртамы	1	15	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
алмыйчаксың	1	15	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сикер	1	15	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
тоттың	1	15	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
яздыңмы	1	15	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
алмыйчакмын	1	14	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ашадыңмы	1	14	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бирәсеңме	1	14	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
джунглидан	1	14	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
дидеңме	1	14	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
итүеңне	1	14	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кабызам	1	14	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
качтың	1	14	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сэндвич	1	14	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
сөйләмәдем	1	14	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
таны	1	14	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
яратачакмын	1	14	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
аңладыгызмы	1	13	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
аңламадыңмы	1	13	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
борылыгыз	1	13	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
иел	1	13	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.22	yes				
иттеңме	1	13	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
карадыгызмы	1	13	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
көчән	1	13	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
салга	1	13	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
шайтаныма	1	13	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
эшләмәдең	1	13	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дигәнеңне	1	12	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
илтегез	1	12	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кун	1	12	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
минсез	1	12	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мәчем	1	12	12	Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ошадымы	1	12	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
симуляция	1	12	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
тешләде	1	12	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эзлисеңме	1	12	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
алмадыңмы	1	11	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
алмыйчакбыз	1	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
белмәдегезме	1	11	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
беләмме	1	11	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булышасыңмы	1	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
кабанны	1	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
килүеңне	1	11	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
төзәтәм	1	11	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
төшегез	1	11	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уйладыгызмы	1	11	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
улыңны	1	11	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
япанча	1	11	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
үтердегез	1	11	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
алуыңны	1	10	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
арбалет	1	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
беләчәкмен	1	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
боздың	1	10	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булмадың	1	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
бүлмәмдә	1	10	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
динамитны	1	10	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дирижабль	1	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
карыйсыңмы	1	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күрдеме	1	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көрсенә	1	10	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
очса	1	10	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сеңлең	1	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләштең	1	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тыңлама	1	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйлаганыңны	1	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хмм	1	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эзләгәнне	1	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләвеңне	1	10	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләмәгез	1	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ачтың	1	9	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ачуың	1	9	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ашамады	1	9	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
белмәдеңме	1	9	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
биткоин	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
булышырсың	1	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
гөлчәчәкләр	1	9	9	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йоклаткыч	1	9	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кичәгегә	1	9	9	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кычкырдым	1	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
монстрлар	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.60	no				
мәчкәйләр	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.17	no				
онытыгыз	1	9	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
охшаганмы	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
роз	1	9	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
сөйләдеме	1	9	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
табачаксың	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ташладың	1	9	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тотыныгыз	1	9	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
турта	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
түзегез	1	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шаяртасыңмы	1	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эчмә	1	9	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эчәрбез	1	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яманның	1	9	9	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җенем	1	9	9	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
авызыгызны	1	8	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
алгоритмны	1	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
алдамыйм	1	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ачасыңмы	1	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бананнар	1	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бернишләмәдем	1	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
булганыгызны	1	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
булышачакмын	1	8	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
гигаватт	1	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
йохансен	1	8	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
кагылсаң	1	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
килүең	1	8	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
китердегез	1	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
китмисең	1	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күзәт	1	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күралмыйм	1	8	8	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мимешләр	1	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
онытмадыңмы	1	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
охшамагансың	1	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
